start	end	action	reward
1.0	0.0	1.0	6315.0
0.0	8.0	3.0	20307.0
8.0	7.0	0.0	-5596.0
7.0	0.0	0.0	19851.0
0.0	3.0	2.0	10486.0
3.0	5.0	0.0	-2194.0
2.0	4.0	3.0	14033.0
4.0	8.0	0.0	4269.0
8.0	9.0	3.0	18293.0
9.0	1.0	3.0	-11352.0
1.0	5.0	1.0	11461.0
5.0	1.0	0.0	-7024.0
1.0	9.0	0.0	-14775.0
9.0	0.0	0.0	3370.0
0.0	6.0	0.0	-10860.0
6.0	3.0	0.0	3885.0
3.0	4.0	2.0	16776.0
4.0	2.0	0.0	-10252.0
2.0	7.0	3.0	-535.0
7.0	8.0	0.0	7058.0
5.0	6.0	3.0	25767.0
6.0	9.0	1.0	-23882.0
9.0	1.0	0.0	-16347.0
1.0	0.0	1.0	5362.0
0.0	4.0	3.0	-249.0
4.0	2.0	0.0	18801.0
2.0	3.0	0.0	-4292.0
3.0	8.0	0.0	7668.0
8.0	5.0	0.0	-11604.0
5.0	9.0	0.0	21796.0
9.0	1.0	1.0	-2628.0
1.0	0.0	0.0	22450.0
0.0	6.0	0.0	-37197.0
6.0	2.0	0.0	16797.0
2.0	3.0	0.0	12485.0
3.0	4.0	0.0	2750.0
4.0	5.0	0.0	12452.0
5.0	9.0	0.0	-4424.0
9.0	1.0	0.0	-1025.0
1.0	6.0	1.0	-12960.0
6.0	0.0	0.0	-19546.0
0.0	2.0	0.0	9700.0
2.0	3.0	1.0	-11662.0
3.0	7.0	0.0	7686.0
7.0	8.0	0.0	14256.0
8.0	5.0	0.0	-9755.0
5.0	9.0	1.0	-3669.0
9.0	1.0	1.0	13978.0
1.0	6.0	1.0	-10276.0
6.0	0.0	0.0	-12001.0
0.0	2.0	0.0	3388.0
2.0	4.0	0.0	25971.0
4.0	3.0	0.0	-7050.0
3.0	5.0	0.0	24176.0
5.0	6.0	3.0	-6128.0
6.0	9.0	1.0	-7893.0
9.0	1.0	0.0	-4901.0
1.0	0.0	1.0	-650.0
0.0	2.0	1.0	-16163.0
2.0	4.0	1.0	-3509.0
4.0	7.0	0.0	-11171.0
7.0	8.0	3.0	3679.0
6.0	5.0	0.0	-13164.0
5.0	4.0	3.0	9896.0
4.0	9.0	0.0	-20408.0
9.0	1.0	0.0	-3972.0
1.0	0.0	1.0	3592.0
0.0	2.0	0.0	-2855.0
2.0	7.0	0.0	3452.0
7.0	8.0	0.0	4596.0
8.0	6.0	0.0	5963.0
6.0	2.0	0.0	21782.0
2.0	5.0	0.0	-8957.0
5.0	4.0	2.0	-3959.0
4.0	9.0	0.0	-23682.0
9.0	1.0	1.0	22589.0
3.0	1.0	1.0	-2851.0
1.0	7.0	0.0	3528.0
7.0	5.0	0.0	-10307.0
5.0	2.0	3.0	6845.0
2.0	9.0	3.0	5534.0
9.0	1.0	0.0	-26599.0
1.0	0.0	1.0	3978.0
0.0	6.0	0.0	-17801.0
6.0	3.0	0.0	-6646.0
3.0	4.0	0.0	18494.0
4.0	8.0	0.0	855.0
8.0	6.0	3.0	27881.0
6.0	4.0	0.0	-17310.0
4.0	5.0	0.0	12171.0
3.0	0.0	0.0	11099.0
0.0	5.0	0.0	-1897.0
5.0	9.0	0.0	778.0
9.0	1.0	0.0	-1554.0
1.0	2.0	1.0	3021.0
2.0	5.0	0.0	7844.0
5.0	4.0	0.0	716.0
4.0	9.0	0.0	-20202.0
9.0	7.0	3.0	-7878.0
7.0	8.0	0.0	19707.0
8.0	6.0	1.0	4378.0
6.0	1.0	1.0	-14413.0
1.0	0.0	1.0	10346.0
0.0	3.0	0.0	-12056.0
4.0	5.0	0.0	19776.0
5.0	7.0	3.0	-3374.0
7.0	3.0	3.0	-1465.0
3.0	8.0	3.0	10443.0
8.0	1.0	3.0	7131.0
1.0	9.0	0.0	3340.0
9.0	6.0	1.0	-24518.0
6.0	0.0	0.0	-21900.0
0.0	5.0	0.0	18455.0
5.0	9.0	0.0	-9764.0
9.0	1.0	0.0	-3082.0
1.0	2.0	1.0	-13446.0
2.0	6.0	0.0	-13013.0
6.0	8.0	1.0	25566.0
8.0	3.0	0.0	3000.0
3.0	7.0	3.0	3567.0
7.0	5.0	3.0	6770.0
5.0	1.0	0.0	-5852.0
1.0	9.0	0.0	-20986.0
9.0	6.0	1.0	13343.0
6.0	0.0	0.0	-24195.0
0.0	2.0	0.0	10130.0
2.0	4.0	3.0	-1876.0
4.0	3.0	0.0	9227.0
3.0	8.0	0.0	5773.0
8.0	5.0	0.0	-7828.0
5.0	9.0	0.0	-6317.0
9.0	1.0	0.0	-29826.0
6.0	1.0	1.0	-8809.0
1.0	0.0	1.0	413.0
0.0	3.0	0.0	5727.0
3.0	7.0	3.0	1666.0
7.0	4.0	0.0	-2800.0
4.0	5.0	0.0	12075.0
5.0	9.0	0.0	-16346.0
9.0	1.0	0.0	-15371.0
1.0	3.0	3.0	30119.0
3.0	8.0	3.0	-7964.0
8.0	2.0	3.0	11943.0
2.0	6.0	1.0	-13306.0
6.0	0.0	3.0	-516.0
0.0	7.0	0.0	-7432.0
9.0	1.0	0.0	-15519.0
1.0	6.0	1.0	12157.0
6.0	7.0	0.0	-3655.0
7.0	0.0	0.0	21620.0
0.0	8.0	3.0	-3370.0
8.0	2.0	0.0	-11115.0
2.0	3.0	3.0	12527.0
3.0	4.0	0.0	12271.0
4.0	1.0	3.0	-4750.0
1.0	7.0	3.0	12781.0
7.0	6.0	1.0	7175.0
6.0	5.0	0.0	-42435.0
5.0	9.0	1.0	6154.0
9.0	2.0	0.0	-899.0
0.0	8.0	3.0	-1650.0
8.0	2.0	0.0	13088.0
2.0	5.0	0.0	2670.0
5.0	1.0	3.0	10201.0
1.0	4.0	0.0	9017.0
4.0	3.0	0.0	8339.0
3.0	8.0	2.0	12888.0
8.0	7.0	3.0	4732.0
7.0	9.0	0.0	1320.0
9.0	6.0	1.0	-16350.0
6.0	0.0	0.0	-17773.0
0.0	7.0	0.0	8765.0
7.0	5.0	0.0	-2161.0
5.0	9.0	0.0	-14554.0
2.0	6.0	0.0	7299.0
6.0	1.0	1.0	486.0
1.0	4.0	3.0	1059.0
4.0	3.0	0.0	2563.0
3.0	8.0	3.0	6062.0
8.0	4.0	2.0	-5275.0
4.0	2.0	3.0	-358.0
2.0	9.0	3.0	3576.0
9.0	5.0	0.0	-7467.0
5.0	6.0	3.0	10742.0
6.0	1.0	0.0	-975.0
1.0	7.0	3.0	-2709.0
7.0	0.0	0.0	12067.0
0.0	3.0	0.0	8049.0
7.0	5.0	0.0	-17658.0
5.0	8.0	3.0	14122.0
8.0	9.0	3.0	3657.0
9.0	0.0	0.0	-17501.0
0.0	6.0	0.0	1460.0
6.0	2.0	0.0	-14244.0
2.0	4.0	3.0	16762.0
4.0	3.0	0.0	-4127.0
3.0	5.0	0.0	1394.0
5.0	9.0	0.0	7366.0
9.0	0.0	3.0	31426.0
0.0	8.0	2.0	-7779.0
8.0	2.0	0.0	-11916.0
2.0	7.0	0.0	-2631.0
1.0	4.0	3.0	5206.0
4.0	7.0	0.0	-16752.0
7.0	8.0	0.0	17235.0
8.0	4.0	2.0	6938.0
4.0	0.0	3.0	-12942.0
0.0	3.0	3.0	11293.0
3.0	5.0	0.0	4577.0
5.0	9.0	0.0	-6188.0
9.0	6.0	0.0	11055.0
6.0	1.0	0.0	5347.0
1.0	2.0	1.0	7277.0
2.0	8.0	3.0	-4026.0
8.0	5.0	0.0	1919.0
5.0	4.0	0.0	-4381.0
3.0	6.0	0.0	10039.0
6.0	9.0	1.0	-794.0
9.0	1.0	0.0	-21595.0
1.0	4.0	1.0	8448.0
4.0	7.0	0.0	-28924.0
7.0	3.0	3.0	16210.0
3.0	5.0	3.0	1899.0
5.0	9.0	0.0	-15733.0
9.0	0.0	3.0	29684.0
0.0	6.0	0.0	-42962.0
6.0	1.0	1.0	11135.0
1.0	2.0	1.0	-4357.0
2.0	4.0	0.0	-5742.0
4.0	8.0	0.0	-3232.0
9.0	1.0	3.0	12007.0
1.0	6.0	1.0	1605.0
6.0	0.0	0.0	-22520.0
0.0	2.0	0.0	30169.0
2.0	3.0	0.0	3430.0
3.0	4.0	0.0	7343.0
4.0	8.0	0.0	10121.0
8.0	7.0	3.0	-7190.0
7.0	5.0	0.0	9047.0
5.0	9.0	1.0	-7350.0
9.0	6.0	1.0	3223.0
6.0	1.0	1.0	-11398.0
1.0	4.0	1.0	9307.0
4.0	0.0	3.0	-6858.0
3.0	0.0	0.0	5340.0
0.0	2.0	0.0	12280.0
2.0	5.0	0.0	17215.0
5.0	4.0	0.0	-5159.0
4.0	7.0	0.0	-1408.0
7.0	9.0	0.0	14597.0
9.0	6.0	1.0	-2720.0
6.0	1.0	0.0	-9453.0
1.0	0.0	3.0	17746.0
0.0	3.0	0.0	2818.0
3.0	8.0	0.0	-2316.0
8.0	5.0	0.0	-13961.0
5.0	7.0	0.0	-13900.0
7.0	3.0	3.0	20473.0
6.0	9.0	1.0	1349.0
9.0	1.0	0.0	-21521.0
1.0	0.0	0.0	2000.0
0.0	3.0	0.0	9767.0
3.0	4.0	3.0	4174.0
4.0	5.0	0.0	6883.0
5.0	9.0	0.0	-13051.0
9.0	6.0	1.0	-2820.0
6.0	1.0	1.0	-6681.0
1.0	2.0	3.0	19210.0
2.0	0.0	3.0	-14597.0
0.0	3.0	1.0	12780.0
3.0	8.0	3.0	-7197.0
8.0	7.0	0.0	-959.0
2.0	5.0	0.0	8186.0
5.0	9.0	0.0	3052.0
9.0	6.0	1.0	-7449.0
6.0	8.0	0.0	-10171.0
8.0	1.0	0.0	6706.0
1.0	0.0	1.0	4128.0
0.0	7.0	0.0	6443.0
7.0	4.0	0.0	-9748.0
4.0	3.0	3.0	5334.0
3.0	1.0	3.0	-3398.0
1.0	2.0	0.0	20649.0
2.0	5.0	1.0	-21757.0
5.0	9.0	0.0	-22674.0
9.0	6.0	0.0	22958.0
8.0	6.0	1.0	1771.0
6.0	7.0	1.0	-5713.0
7.0	5.0	0.0	-18948.0
5.0	9.0	0.0	-29.0
9.0	3.0	3.0	-227.0
3.0	6.0	0.0	4138.0
6.0	8.0	0.0	7103.0
8.0	0.0	3.0	11128.0
0.0	1.0	1.0	-14701.0
1.0	2.0	1.0	17435.0
2.0	4.0	0.0	-10236.0
4.0	5.0	0.0	-644.0
5.0	9.0	1.0	2056.0
9.0	6.0	1.0	5932.0
6.0	2.0	0.0	7508.0
2.0	1.0	1.0	-571.0
1.0	0.0	1.0	173.0
0.0	3.0	0.0	-886.0
3.0	7.0	3.0	10223.0
7.0	5.0	0.0	-8262.0
5.0	9.0	0.0	-11335.0
9.0	8.0	0.0	4812.0
8.0	3.0	3.0	6328.0
3.0	6.0	0.0	6472.0
6.0	1.0	4.0	109524.0
1.0	0.0	0.0	-863.0
0.0	2.0	0.0	-8372.0
2.0	4.0	0.0	8565.0
5.0	1.0	0.0	10946.0
1.0	6.0	1.0	4450.0
6.0	0.0	0.0	-21121.0
0.0	2.0	0.0	-5916.0
2.0	3.0	0.0	10166.0
3.0	8.0	0.0	33539.0
8.0	4.0	3.0	3447.0
4.0	7.0	3.0	-18092.0
7.0	5.0	0.0	-11738.0
5.0	9.0	3.0	8565.0
9.0	1.0	0.0	-11885.0
1.0	3.0	0.0	3576.0
3.0	6.0	0.0	-8006.0
6.0	0.0	1.0	11257.0
2.0	0.0	0.0	-3711.0
0.0	4.0	0.0	21398.0
4.0	1.0	3.0	1713.0
1.0	7.0	0.0	-5528.0
7.0	5.0	0.0	-3302.0
5.0	9.0	0.0	108.0
9.0	6.0	1.0	-11588.0
6.0	0.0	0.0	-18470.0
0.0	2.0	0.0	10340.0
2.0	3.0	0.0	-229.0
3.0	8.0	0.0	12976.0
8.0	5.0	0.0	10131.0
5.0	7.0	3.0	-1196.0
7.0	6.0	3.0	-8366.0
6.0	9.0	1.0	7228.0
9.0	4.0	0.0	-21552.0
4.0	1.0	3.0	7476.0
1.0	3.0	0.0	2923.0
3.0	2.0	0.0	12759.0
2.0	5.0	0.0	-2811.0
5.0	9.0	0.0	17249.0
9.0	1.0	2.0	11827.0
1.0	6.0	1.0	-10447.0
6.0	4.0	3.0	16048.0
4.0	0.0	0.0	4699.0
0.0	7.0	0.0	-2036.0
7.0	8.0	3.0	12472.0
8.0	3.0	0.0	26092.0
5.0	9.0	0.0	-4772.0
9.0	6.0	1.0	-11993.0
6.0	1.0	1.0	-7474.0
1.0	3.0	0.0	-4356.0
3.0	8.0	0.0	14636.0
8.0	0.0	3.0	7470.0
0.0	7.0	3.0	-1588.0
7.0	2.0	3.0	13162.0
2.0	5.0	0.0	-5642.0
5.0	9.0	1.0	9661.0
9.0	0.0	0.0	2649.0
0.0	8.0	0.0	-15260.0
8.0	6.0	1.0	-4522.0
6.0	1.0	0.0	8496.0
1.0	4.0	3.0	-1923.0
4.0	3.0	0.0	6224.0
3.0	5.0	0.0	8341.0
5.0	9.0	0.0	-5259.0
9.0	6.0	1.0	3040.0
6.0	1.0	1.0	-17348.0
1.0	4.0	1.0	9031.0
4.0	8.0	3.0	2367.0
8.0	0.0	0.0	-11602.0
0.0	2.0	0.0	12745.0
2.0	7.0	0.0	-14837.0
7.0	0.0	0.0	13873.0
0.0	4.0	2.0	18184.0
4.0	3.0	3.0	-6911.0
2.0	5.0	0.0	4755.0
5.0	9.0	3.0	10146.0
9.0	6.0	1.0	-5004.0
6.0	1.0	1.0	-9761.0
1.0	8.0	0.0	12193.0
8.0	0.0	0.0	-11032.0
0.0	5.0	0.0	8717.0
5.0	9.0	0.0	-22620.0
9.0	6.0	0.0	7910.0
6.0	1.0	0.0	20697.0
1.0	2.0	1.0	3993.0
2.0	7.0	3.0	4460.0
7.0	3.0	0.0	4093.0
3.0	4.0	0.0	2454.0
0.0	5.0	0.0	17654.0
5.0	9.0	0.0	-19607.0
9.0	2.0	3.0	18073.0
2.0	1.0	1.0	-8626.0
1.0	3.0	1.0	13083.0
3.0	4.0	0.0	-8444.0
4.0	7.0	0.0	-75.0
7.0	8.0	0.0	9860.0
8.0	5.0	0.0	-15356.0
5.0	1.0	3.0	9458.0
1.0	9.0	0.0	-6876.0
9.0	6.0	1.0	-23876.0
6.0	0.0	1.0	18840.0
0.0	7.0	3.0	7250.0
4.0	7.0	3.0	750.0
7.0	2.0	0.0	5779.0
2.0	8.0	0.0	8268.0
8.0	0.0	3.0	8474.0
0.0	9.0	3.0	7646.0
9.0	7.0	0.0	-3094.0
7.0	5.0	0.0	-8987.0
5.0	1.0	1.0	6580.0
1.0	3.0	1.0	-10964.0
3.0	6.0	0.0	11001.0
6.0	4.0	0.0	-17450.0
4.0	7.0	2.0	-6151.0
7.0	5.0	1.0	6281.0
5.0	9.0	0.0	6152.0
6.0	0.0	0.0	-9391.0
0.0	9.0	0.0	-14701.0
9.0	1.0	0.0	-7560.0
1.0	3.0	1.0	16932.0
3.0	8.0	0.0	728.0
8.0	7.0	3.0	-1328.0
7.0	5.0	0.0	-22148.0
5.0	9.0	0.0	-3624.0
9.0	6.0	1.0	-2538.0
6.0	2.0	0.0	5689.0
2.0	1.0	1.0	-3992.0
1.0	0.0	1.0	5907.0
0.0	3.0	0.0	-6270.0
3.0	4.0	0.0	7860.0
8.0	5.0	0.0	-7349.0
5.0	6.0	3.0	-1202.0
6.0	1.0	1.0	13874.0
1.0	0.0	1.0	-6413.0
0.0	2.0	3.0	12620.0
2.0	4.0	3.0	12.0
4.0	7.0	0.0	-10697.0
7.0	3.0	0.0	9725.0
3.0	5.0	0.0	-9921.0
5.0	4.0	2.0	10017.0
4.0	9.0	0.0	-4755.0
9.0	2.0	0.0	-10677.0
2.0	6.0	0.0	9251.0
6.0	0.0	3.0	20232.0
0.0	1.0	1.0	7345.0
1.0	7.0	0.0	-165.0
7.0	5.0	0.0	-7407.0
5.0	9.0	0.0	-5318.0
9.0	4.0	3.0	20224.0
4.0	1.0	1.0	-16567.0
1.0	6.0	0.0	4429.0
6.0	0.0	3.0	9083.0
0.0	2.0	0.0	3042.0
2.0	3.0	0.0	7401.0
3.0	8.0	0.0	2993.0
8.0	5.0	0.0	-8188.0
5.0	4.0	2.0	-8624.0
4.0	9.0	0.0	-21580.0
9.0	1.0	0.0	-5354.0
1.0	6.0	1.0	-5488.0
6.0	0.0	0.0	-12631.0
0.0	7.0	0.0	6641.0
7.0	3.0	0.0	4167.0
3.0	5.0	0.0	20306.0
5.0	9.0	0.0	-4548.0
9.0	6.0	1.0	-5555.0
6.0	1.0	1.0	-11827.0
1.0	2.0	3.0	7600.0
2.0	0.0	0.0	14552.0
0.0	7.0	0.0	-5676.0
7.0	4.0	0.0	-1648.0
4.0	8.0	0.0	31563.0
9.0	6.0	1.0	-4877.0
6.0	0.0	3.0	-1638.0
0.0	7.0	0.0	11459.0
7.0	1.0	0.0	8637.0
1.0	3.0	3.0	8518.0
3.0	2.0	0.0	-10887.0
2.0	4.0	0.0	15140.0
4.0	8.0	0.0	11898.0
8.0	5.0	0.0	-4454.0
5.0	9.0	1.0	31164.0
9.0	1.0	0.0	-30389.0
1.0	3.0	2.0	20472.0
3.0	6.0	0.0	-13136.0
6.0	0.0	0.0	-25821.0
0.0	2.0	3.0	5799.0
2.0	4.0	0.0	-16.0
4.0	5.0	0.0	8408.0
5.0	0.0	3.0	-5457.0
0.0	6.0	0.0	4118.0
6.0	9.0	1.0	-2574.0
9.0	1.0	0.0	-20352.0
1.0	2.0	1.0	-3651.0
2.0	7.0	0.0	1434.0
7.0	3.0	0.0	25938.0
3.0	8.0	0.0	-4414.0
8.0	5.0	0.0	-8902.0
5.0	3.0	3.0	193.0
3.0	6.0	0.0	3560.0
9.0	1.0	3.0	1021.0
1.0	6.0	1.0	-3770.0
6.0	0.0	0.0	-7125.0
0.0	2.0	0.0	2536.0
2.0	4.0	0.0	17584.0
4.0	9.0	3.0	-1606.0
9.0	5.0	0.0	-4413.0
5.0	0.0	3.0	-3456.0
0.0	6.0	0.0	-10114.0
6.0	1.0	1.0	8923.0
1.0	2.0	1.0	-6461.0
2.0	8.0	0.0	10326.0
8.0	7.0	0.0	4481.0
7.0	3.0	3.0	-6772.0
5.0	9.0	0.0	-7923.0
9.0	7.0	0.0	22210.0
7.0	1.0	0.0	-4927.0
1.0	0.0	1.0	-4009.0
0.0	2.0	0.0	9813.0
2.0	3.0	0.0	-3480.0
3.0	4.0	0.0	28138.0
4.0	8.0	3.0	-15086.0
8.0	5.0	0.0	-16980.0
5.0	7.0	3.0	16907.0
7.0	9.0	0.0	-6226.0
9.0	2.0	0.0	30035.0
2.0	3.0	3.0	-17320.0
3.0	1.0	1.0	16002.0
6.0	1.0	1.0	-10845.0
1.0	4.0	1.0	1282.0
4.0	0.0	0.0	6595.0
0.0	8.0	3.0	3903.0
8.0	6.0	2.0	-1702.0
6.0	5.0	0.0	-12923.0
5.0	9.0	0.0	-14219.0
9.0	1.0	0.0	3374.0
1.0	2.0	0.0	5822.0
2.0	3.0	0.0	-12463.0
3.0	7.0	0.0	23074.0
7.0	5.0	0.0	8155.0
5.0	9.0	1.0	-8305.0
9.0	4.0	0.0	-6457.0
6.0	1.0	1.0	-8890.0
1.0	0.0	1.0	5873.0
0.0	2.0	0.0	-1700.0
2.0	8.0	3.0	2653.0
8.0	3.0	0.0	10313.0
3.0	5.0	0.0	-89.0
5.0	8.0	0.0	-1567.0
8.0	6.0	1.0	10523.0
6.0	9.0	1.0	-807423.0
9.0	1.0	0.0	767402.0
1.0	0.0	0.0	12325.0
0.0	2.0	3.0	5020.0
2.0	4.0	0.0	7454.0
4.0	7.0	0.0	5312.0
5.0	7.0	3.0	-1080.0
7.0	0.0	3.0	5366.0
0.0	6.0	0.0	-8687.0
6.0	9.0	1.0	2153.0
9.0	1.0	0.0	-22763.0
1.0	3.0	1.0	-6612.0
3.0	8.0	0.0	5891.0
8.0	4.0	0.0	24646.0
4.0	5.0	0.0	-8038.0
5.0	1.0	0.0	9134.0
1.0	2.0	0.0	-8046.0
2.0	6.0	4.0	104389.0
6.0	9.0	0.0	6330.0
9.0	0.0	0.0	-11969.0
7.0	0.0	0.0	8625.0
0.0	3.0	0.0	20391.0
3.0	5.0	0.0	4124.0
5.0	9.0	0.0	9882.0
9.0	0.0	0.0	-18105.0
0.0	6.0	0.0	-9737.0
6.0	4.0	0.0	-14593.0
4.0	1.0	1.0	-6741.0
1.0	2.0	1.0	-5387.0
2.0	8.0	0.0	3382.0
8.0	7.0	0.0	4243.0
7.0	4.0	0.0	-3729.0
4.0	5.0	0.0	18137.0
5.0	9.0	1.0	-21054.0
0.0	8.0	3.0	4120.0
8.0	6.0	1.0	-4378.0
6.0	9.0	1.0	9479.0
9.0	1.0	0.0	-31815.0
1.0	2.0	1.0	6407.0
2.0	1.0	3.0	-4982.0
1.0	5.0	1.0	15745.0
5.0	9.0	3.0	-2640.0
9.0	0.0	0.0	-19957.0
0.0	6.0	0.0	-917.0
6.0	3.0	0.0	-1918.0
3.0	4.0	0.0	16613.0
4.0	7.0	3.0	13604.0
7.0	8.0	0.0	-15236.0
5.0	8.0	3.0	-741.0
8.0	6.0	1.0	-1397.0
6.0	9.0	1.0	9534.0
9.0	1.0	3.0	9057.0
1.0	2.0	1.0	-9349.0
2.0	3.0	0.0	-405.0
3.0	4.0	0.0	1923.0
4.0	7.0	3.0	12398.0
7.0	5.0	0.0	-10231.0
5.0	9.0	0.0	-693.0
9.0	6.0	1.0	-19799.0
6.0	1.0	1.0	-13587.0
1.0	0.0	1.0	26256.0
0.0	3.0	0.0	-16013.0
2.0	3.0	0.0	2779.0
3.0	4.0	0.0	17928.0
4.0	5.0	0.0	-2596.0
5.0	9.0	0.0	-7039.0
9.0	6.0	1.0	7783.0
6.0	0.0	3.0	7699.0
0.0	1.0	1.0	-881.0
1.0	2.0	1.0	-12402.0
2.0	3.0	1.0	709.0
3.0	7.0	0.0	-2198.0
7.0	8.0	0.0	3833.0
8.0	3.0	0.0	9818.0
3.0	5.0	0.0	5639.0
5.0	6.0	4.0	103072.0
2.0	9.0	0.0	12108.0
9.0	1.0	0.0	-16533.0
1.0	0.0	1.0	5683.0
0.0	4.0	0.0	10935.0
4.0	7.0	0.0	-8559.0
7.0	5.0	0.0	-11081.0
5.0	9.0	0.0	-7066.0
9.0	6.0	1.0	-4136.0
6.0	1.0	1.0	-4892.0
1.0	0.0	0.0	16225.0
0.0	2.0	0.0	-9392.0
2.0	3.0	0.0	11907.0
3.0	4.0	0.0	23196.0
4.0	8.0	0.0	-5663.0
4.0	9.0	3.0	7645.0
9.0	5.0	0.0	98.0
5.0	3.0	0.0	10958.0
3.0	6.0	0.0	-845.0
6.0	0.0	0.0	-8816.0
0.0	2.0	0.0	21358.0
2.0	7.0	0.0	-11269.0
7.0	8.0	0.0	23551.0
8.0	5.0	0.0	-17542.0
5.0	9.0	0.0	-21983.0
9.0	1.0	0.0	-10497.0
1.0	6.0	1.0	-907.0
6.0	0.0	1.0	18600.0
0.0	2.0	1.0	-11412.0
2.0	3.0	0.0	18817.0
3.0	7.0	0.0	8245.0
7.0	5.0	0.0	7615.0
5.0	9.0	0.0	-18659.0
9.0	6.0	1.0	-2497.0
6.0	2.0	0.0	-2451.0
2.0	1.0	1.0	-4530.0
1.0	3.0	3.0	30265.0
3.0	0.0	0.0	2301.0
0.0	8.0	0.0	-10803.0
8.0	4.0	0.0	-7110.0
4.0	5.0	3.0	16188.0
5.0	9.0	1.0	2990.0
9.0	2.0	3.0	20385.0
6.0	1.0	1.0	3388.0
1.0	2.0	3.0	-3764.0
2.0	0.0	0.0	14443.0
0.0	3.0	0.0	-5530.0
3.0	7.0	0.0	12581.0
7.0	8.0	3.0	3552.0
8.0	5.0	0.0	26.0
5.0	9.0	0.0	-18715.0
9.0	3.0	0.0	18348.0
3.0	6.0	0.0	1979.0
6.0	1.0	3.0	3973.0
1.0	0.0	1.0	-2750.0
0.0	4.0	3.0	9961.0
4.0	2.0	0.0	1064.0
9.0	4.0	0.0	-302.0
4.0	6.0	4.0	101223.0
6.0	1.0	1.0	1908.0
1.0	0.0	1.0	-598.0
0.0	2.0	0.0	9349.0
2.0	3.0	0.0	1566.0
3.0	7.0	0.0	14992.0
7.0	8.0	0.0	-1833.0
8.0	5.0	0.0	2130.0
5.0	9.0	1.0	6599.0
9.0	1.0	0.0	-27184.0
1.0	0.0	0.0	4677.0
0.0	6.0	0.0	-16692.0
6.0	3.0	3.0	30222.0
2.0	3.0	0.0	13584.0
3.0	4.0	0.0	2646.0
4.0	5.0	0.0	6015.0
5.0	1.0	0.0	-1278.0
1.0	9.0	0.0	-19706.0
9.0	7.0	0.0	15445.0
7.0	3.0	0.0	1558.0
3.0	6.0	0.0	3562.0
6.0	0.0	0.0	-20974.0
0.0	8.0	3.0	5371.0
8.0	2.0	0.0	11764.0
2.0	5.0	0.0	5338.0
5.0	9.0	0.0	-8411.0
9.0	6.0	1.0	8009.0
8.0	1.0	0.0	-6836.0
1.0	0.0	1.0	3879.0
0.0	3.0	0.0	-2081.0
3.0	4.0	3.0	9609.0
4.0	7.0	0.0	-15030.0
7.0	5.0	0.0	-2963.0
5.0	9.0	0.0	-5547.0
9.0	0.0	0.0	3578.0
0.0	6.0	0.0	5319.0
6.0	8.0	3.0	427.0
8.0	1.0	1.0	-10717.0
1.0	2.0	3.0	7645.0
2.0	4.0	0.0	16633.0
4.0	3.0	0.0	5049.0
5.0	2.0	3.0	9564.0
2.0	9.0	0.0	20228.0
9.0	6.0	1.0	-21548.0
6.0	1.0	1.0	1780.0
1.0	0.0	1.0	6886.0
0.0	3.0	0.0	-2309.0
3.0	4.0	0.0	2901.0
4.0	7.0	0.0	2275.0
7.0	5.0	0.0	-6368.0
5.0	9.0	0.0	-2655.0
9.0	1.0	0.0	-21314.0
1.0	0.0	0.0	8660.0
0.0	6.0	0.0	-17905.0
6.0	8.0	1.0	8347.0
2.0	3.0	0.0	4676.0
3.0	4.0	0.0	3305.0
4.0	5.0	0.0	10634.0
5.0	8.0	3.0	1591.0
8.0	6.0	1.0	1046.0
6.0	1.0	0.0	216.0
1.0	9.0	0.0	-4509.0
9.0	0.0	3.0	432.0
0.0	7.0	0.0	-1974.0
7.0	2.0	0.0	19044.0
2.0	3.0	1.0	-20573.0
3.0	5.0	0.0	5046.0
5.0	1.0	1.0	-890.0
1.0	9.0	1.0	16550.0
6.0	9.0	1.0	-3771.0
9.0	0.0	0.0	-14446.0
0.0	2.0	0.0	19665.0
2.0	7.0	3.0	-12297.0
7.0	4.0	0.0	-8428.0
4.0	5.0	0.0	13537.0
5.0	3.0	0.0	9096.0
3.0	9.0	0.0	21143.0
9.0	7.0	0.0	7575.0
7.0	1.0	0.0	-15680.0
1.0	8.0	0.0	12524.0
8.0	2.0	3.0	11040.0
2.0	6.0	0.0	1807.0
6.0	0.0	0.0	-18507.0
3.0	8.0	3.0	995.0
8.0	5.0	0.0	-14477.0
5.0	6.0	0.0	-15986.0
6.0	7.0	1.0	14456.0
7.0	1.0	0.0	-15122.0
1.0	0.0	1.0	13984.0
0.0	4.0	0.0	-3875.0
4.0	2.0	0.0	9541.0
2.0	0.0	0.0	16243.0
0.0	5.0	0.0	-11534.0
5.0	9.0	0.0	2922.0
9.0	6.0	1.0	4438.0
6.0	1.0	1.0	-9040.0
1.0	3.0	1.0	-4242.0
3.0	4.0	0.0	2974.0
4.0	8.0	0.0	-4998.0
8.0	5.0	0.0	5059.0
5.0	9.0	0.0	14961.0
9.0	6.0	3.0	11674.0
6.0	1.0	1.0	-23035.0
1.0	0.0	1.0	7190.0
0.0	2.0	0.0	-4913.0
2.0	3.0	0.0	15072.0
3.0	4.0	1.0	-15354.0
4.0	7.0	0.0	-13942.0
7.0	5.0	0.0	-10873.0
5.0	1.0	4.0	99551.0
