-2.2771552	-2.6511054	-2.3249102	-2.4013252	-1.8568088	-2.5187764	-2.1369476	-2.6511054	-1.9479076	-2.6511054
-2.4006968	-2.8960562	-2.3804348	-2.359695	-1.4996758	-2.8960562	-1.9078426	-2.8960562	-2.0416026	-2.8960562
-2.2771552	-2.6511054	-2.3249102	-2.4013252	-1.8568088	-2.5187764	-2.1369476	-2.6511054	-1.9479076	-2.6511054
-2.2771552	-2.6511054	-2.3249102	-2.4013252	-1.8568088	-2.5187764	-2.1369476	-2.6511054	-1.9479076	-2.6511054
-2.2771552	-2.6511054	-2.3249102	-2.4013252	-1.8568088	-2.5187764	-2.1369476	-2.6511054	-1.9479076	-2.6511054
-2.2771552	-2.6511054	-2.3249102	-2.4013252	-1.8568088	-2.5187764	-2.1369476	-2.6511054	-1.9479076	-2.6511054
-2.308056	-2.8570833	-2.3243551	-2.4253387	-1.5921613	-2.83886	-1.9558232	-2.8570833	-1.9767613	-2.8570833
-2.3409097	-2.544474	-2.3730736	-2.311387	-1.9324692	-2.4875307	-2.2014308	-2.544474	-1.9852273	-2.544474
-2.3409097	-2.544474	-2.3730736	-2.311387	-1.9324692	-2.4875307	-2.2014308	-2.544474	-1.9852273	-2.544474
-2.3409097	-2.544474	-2.3730736	-2.311387	-1.9324692	-2.4875307	-2.2014308	-2.544474	-1.9852273	-2.544474
