-2.6617727	-2.6617727	-1.6743081	-2.2079048	-2.190548	-2.6617727	-2.6617727	-2.6617727	-1.8756078	-2.4259677
-2.8425677	-2.8425677	-1.3208343	-2.0171812	-2.0018086	-2.8425677	-2.8425677	-2.8425677	-2.1601157	-2.8425677
-2.6617727	-2.6617727	-1.6743081	-2.2079048	-2.190548	-2.6617727	-2.6617727	-2.6617727	-1.8756078	-2.4259677
-2.6617727	-2.6617727	-1.6743081	-2.2079048	-2.190548	-2.6617727	-2.6617727	-2.6617727	-1.8756078	-2.4259677
-2.6617727	-2.6617727	-1.6743081	-2.2079048	-2.190548	-2.6617727	-2.6617727	-2.6617727	-1.8756078	-2.4259677
-2.6617727	-2.6617727	-1.6743081	-2.2079048	-2.190548	-2.6617727	-2.6617727	-2.6617727	-1.8756078	-2.4259677
-2.8774776	-2.8774776	-1.3932537	-1.8580787	-1.9944658	-2.8774776	-2.8774776	-2.8774776	-2.1298513	-2.8228226
-2.5208497	-2.5208497	-1.7662321	-2.1509671	-2.2605886	-2.5208497	-2.5208497	-2.5208497	-2.1270876	-2.4392867
-2.5208497	-2.5208497	-1.7662321	-2.1509671	-2.2605886	-2.5208497	-2.5208497	-2.5208497	-2.1270876	-2.4392867
-2.5208497	-2.5208497	-1.7662321	-2.1509671	-2.2605886	-2.5208497	-2.5208497	-2.5208497	-2.1270876	-2.4392867
