-2.1816092	-2.1496248	-2.4637928	-2.3922267	-2.4637928	-2.4637928	-1.9767989	-2.1618063	-2.4637928	-2.4637928
-2.2858744	-2.5754511	-2.588503	-2.1244507	-2.588503	-2.499562	-2.0648074	-1.6440123	-2.588503	-2.588503
-2.1816092	-2.1496248	-2.4637928	-2.3922267	-2.4637928	-2.4637928	-1.9767989	-2.1618063	-2.4637928	-2.4637928
-2.1816092	-2.1496248	-2.4637928	-2.3922267	-2.4637928	-2.4637928	-1.9767989	-2.1618063	-2.4637928	-2.4637928
-2.1816092	-2.1496248	-2.4637928	-2.3922267	-2.4637928	-2.4637928	-1.9767989	-2.1618063	-2.4637928	-2.4637928
-2.1816092	-2.1496248	-2.4637928	-2.3922267	-2.4637928	-2.4637928	-1.9767989	-2.1618063	-2.4637928	-2.4637928
-2.1698632	-2.3953633	-2.5534222	-2.2689636	-2.5534222	-2.5534222	-2.0069935	-1.7850941	-2.5534222	-2.5534222
-2.2896929	-2.1501286	-2.4233623	-2.314131	-2.4233623	-2.4233623	-1.9987247	-2.2561078	-2.4233623	-2.4233623
-2.2896929	-2.1501286	-2.4233623	-2.314131	-2.4233623	-2.4233623	-1.9987247	-2.2561078	-2.4233623	-2.4233623
-2.2896929	-2.1501286	-2.4233623	-2.314131	-2.4233623	-2.4233623	-1.9987247	-2.2561078	-2.4233623	-2.4233623
