-1.6652075	-2.2779365	-2.9387782	-1.7635306	-2.9387782	-2.9387782	-2.9387782	-1.7895683	-2.2782764	-2.8877711
-1.2441946	-2.4611077	-3.4732533	-1.4817088	-3.1368437	-3.3139057	-3.4732533	-1.8782244	-2.6099932	-3.4732533
-1.6652075	-2.2779365	-2.9387782	-1.7635306	-2.9387782	-2.9387782	-2.9387782	-1.7895683	-2.2782764	-2.8877711
-1.6652075	-2.2779365	-2.9387782	-1.7635306	-2.9387782	-2.9387782	-2.9387782	-1.7895683	-2.2782764	-2.8877711
-1.6652075	-2.2779365	-2.9387782	-1.7635306	-2.9387782	-2.9387782	-2.9387782	-1.7895683	-2.2782764	-2.8877711
-1.6652075	-2.2779365	-2.9387782	-1.7635306	-2.9387782	-2.9387782	-2.9387782	-1.7895683	-2.2782764	-2.8877711
-1.2915487	-2.3698916	-3.4261687	-1.5072969	-3.263374	-3.3197746	-3.4261687	-1.8333391	-2.5469036	-3.4261687
-1.9071183	-2.3480086	-2.7010953	-1.9489248	-2.7010953	-2.7010953	-2.7010953	-1.8454325	-2.2024407	-2.5706186
-1.9071183	-2.3480086	-2.7010953	-1.9489248	-2.7010953	-2.7010953	-2.7010953	-1.8454325	-2.2024407	-2.5706186
-1.9071183	-2.3480086	-2.7010953	-1.9489248	-2.7010953	-2.7010953	-2.7010953	-1.8454325	-2.2024407	-2.5706186
