-1.1512084	2.5939677	1.7531191	1.0251209	-0.8948329	-0.67189234	-0.20619057	-0.37878838	0.44063503	0.29819712
-1.2356976	0.31722608	-1.1875179	-0.81080085	-0.0010953257	1.4618232	0.0067425435	-0.30850318	0.5207493	-1.2970719
0.8480457	-0.7224856	-0.057300903	-1.240819	1.0231563	-1.1584218	0.42465684	1.2947842	0.01797085	1.6214898
1.0445385	-0.037376765	-0.8775452	0.19555989	0.9725493	0.2057911	0.60971564	-1.7980626	1.2377275	1.5263666
-0.908245	0.13911977	0.5800755	0.56583536	-0.6099406	0.6932959	1.1579409	0.8114526	-0.12896065	0.22915031
0.09716808	-0.7549896	-0.21603355	0.95542943	0.03369181	-1.0114477	0.042771265	-0.04616896	-1.1369237	-0.3085874
-0.25958657	-0.6292877	0.6830029	-0.6240751	1.3324615	1.2942716	0.02690602	-1.3803873	0.5440121	-2.1839108
-0.13544114	-1.6699209	0.13568336	0.1418547	-0.7015054	0.14617603	-1.3066483	-2.2139316	0.5190782	-0.088399135
0.94046414	-1.6094667	1.9190619	-0.7588496	0.09019349	0.4775226	-1.367801	0.47941056	-0.06744268	0.3525455
0.51818776	-0.9395508	-0.2820394	1.9759905	-0.41329464	1.1227098	0.21812461	0.24197951	-1.468894	-1.6416043
