-2.1817193	-3.139222	-2.3143735	-2.7668948	-3.139222	-3.139222	-2.4388206	-1.4295492	-3.0569258	-1.5059531
-2.0904021	-2.789519	-2.3881154	-1.873378	-2.789519	-2.2302437	-2.4404964	-2.570823	-2.789519	-1.7400509
-2.1817193	-3.139222	-2.3143735	-2.7668948	-3.139222	-3.139222	-2.4388206	-1.4295492	-3.0569258	-1.5059531
-2.1817193	-3.139222	-2.3143735	-2.7668948	-3.139222	-3.139222	-2.4388206	-1.4295492	-3.0569258	-1.5059531
-2.1817193	-3.139222	-2.3143735	-2.7668948	-3.139222	-3.139222	-2.4388206	-1.4295492	-3.0569258	-1.5059531
-2.1817193	-3.139222	-2.3143735	-2.7668948	-3.139222	-3.139222	-2.4388206	-1.4295492	-3.0569258	-1.5059531
-2.1075602	-3.2943685	-2.4711523	-2.3249187	-3.2943685	-3.2943685	-2.565843	-1.4741054	-3.2943685	-1.4188867
-1.747794	-2.406454	-2.3162038	-2.3940809	-2.6657405	-2.002753	-2.6657405	-2.6348934	-2.6657405	-2.0366058
-1.747794	-2.406454	-2.3162038	-2.3940809	-2.6657405	-2.002753	-2.6657405	-2.6348934	-2.6657405	-2.0366058
-1.747794	-2.406454	-2.3162038	-2.3940809	-2.6657405	-2.002753	-2.6657405	-2.6348934	-2.6657405	-2.0366058
