-2.5787842	-2.5787842	-1.7959678	-2.5787842	-2.5787842	-2.5787842	-2.5787842	-2.3609948	-1.5671278	-2.5787842
-2.6058917	-2.6704762	-1.5241997	-2.6704762	-2.6704762	-2.6704762	-2.6704762	-2.342171	-1.6248904	-2.6704762
-2.5787842	-2.5787842	-1.7959678	-2.5787842	-2.5787842	-2.5787842	-2.5787842	-2.3609948	-1.5671278	-2.5787842
-2.5787842	-2.5787842	-1.7959678	-2.5787842	-2.5787842	-2.5787842	-2.5787842	-2.3609948	-1.5671278	-2.5787842
-2.5787842	-2.5787842	-1.7959678	-2.5787842	-2.5787842	-2.5787842	-2.5787842	-2.3609948	-1.5671278	-2.5787842
-2.5787842	-2.5787842	-1.7959678	-2.5787842	-2.5787842	-2.5787842	-2.5787842	-2.3609948	-1.5671278	-2.5787842
-2.7029567	-2.7029567	-1.5303943	-2.7029567	-2.7029567	-2.7029567	-2.7029567	-2.407972	-1.4938687	-2.7029567
-2.4775114	-2.4775114	-1.9808111	-2.4775114	-2.4775114	-2.4775114	-2.4775114	-2.2778645	-1.760978	-2.4775114
-2.4775114	-2.4775114	-1.9808111	-2.4775114	-2.4775114	-2.4775114	-2.4775114	-2.2778645	-1.760978	-2.4775114
-2.4775114	-2.4775114	-1.9808111	-2.4775114	-2.4775114	-2.4775114	-2.4775114	-2.2778645	-1.760978	-2.4775114
