-2.3184853	-2.236971	-2.3950148	-2.3950148	-2.3950148	-2.2233112	-2.3950148	-2.3950148	-1.9695631	-2.3950148
-2.1048496	-2.421975	-2.421975	-2.421975	-2.421975	-2.421975	-2.1988108	-2.421975	-1.9243014	-2.421975
-2.3184853	-2.236971	-2.3950148	-2.3950148	-2.3950148	-2.2233112	-2.3950148	-2.3950148	-1.9695631	-2.3950148
-2.3184853	-2.236971	-2.3950148	-2.3950148	-2.3950148	-2.2233112	-2.3950148	-2.3950148	-1.9695631	-2.3950148
-2.3184853	-2.236971	-2.3950148	-2.3950148	-2.3950148	-2.2233112	-2.3950148	-2.3950148	-1.9695631	-2.3950148
-2.3184853	-2.236971	-2.3950148	-2.3950148	-2.3950148	-2.2233112	-2.3950148	-2.3950148	-1.9695631	-2.3950148
-2.2229304	-2.4154682	-2.4162512	-2.4162512	-2.4162512	-2.259109	-2.324112	-2.4162512	-1.8721578	-2.4162512
-2.2428875	-2.2102256	-2.3653607	-2.3653607	-2.3653607	-2.3653607	-2.3653607	-2.3653607	-2.0654235	-2.3653607
-2.2428875	-2.2102256	-2.3653607	-2.3653607	-2.3653607	-2.3653607	-2.3653607	-2.3653607	-2.0654235	-2.3653607
-2.2428875	-2.2102256	-2.3653607	-2.3653607	-2.3653607	-2.3653607	-2.3653607	-2.3653607	-2.0654235	-2.3653607
