-0.9206133	-0.98829293	-1.0207745	-0.09259981	-0.3532947	0.33250335	-0.006589384	-1.2018875	-0.3282191	0.2688383
0.18622611	0.68242663	0.23936899	-0.663411	0.15277417	-0.9126085	0.8767145	0.53285456	-0.34906894	-1.40521
3.0578208	0.9200129	-0.59803176	-1.06558	1.177746	0.56495154	0.40660706	-0.6049336	1.2746096	1.3851985
0.4573636	-1.4313748	-1.8565114	-0.7477356	1.4643854	2.3777337	-0.2596586	0.6526284	0.18285535	-0.84720767
-0.14577787	0.5055066	0.17135389	-0.85869354	0.58980423	-1.3240063	0.3785517	0.7019401	0.13309692	1.0680867
0.40869695	0.37182295	-1.0390654	0.41138107	0.9992007	1.126726	0.68553174	0.6066008	0.5847682	0.99841803
-2.4789257	0.7902931	0.45693123	0.70347446	-0.3784458	-1.5379876	0.17385224	-0.4384241	-0.7861251	0.6890513
0.5131488	0.7238912	1.0979598	2.4394388	1.5171329	-0.8615008	1.1166714	0.20195733	-0.071550995	0.5886183
-0.8522765	0.7839164	0.9688576	1.279635	0.84249204	-1.5059052	-0.46920073	-0.6954928	-1.0591602	0.1292114
-1.0701623	-1.0073165	-0.38555413	2.5172644	-0.9556707	-0.9515952	0.49128583	0.79566866	-0.5406663	0.013846985
