-1.7374116	-2.2988687	-2.5359688	-2.5359688	-2.5359688	-2.5359688	-2.2877674	-1.9169846	-2.5359688	-2.5359688
-1.5692685	-2.8738177	-2.8738177	-2.7404792	-2.8738177	-2.8738177	-2.657081	-1.1450338	-2.8738177	-2.8738177
-1.7374116	-2.2988687	-2.5359688	-2.5359688	-2.5359688	-2.5359688	-2.2877674	-1.9169846	-2.5359688	-2.5359688
-1.7374116	-2.2988687	-2.5359688	-2.5359688	-2.5359688	-2.5359688	-2.2877674	-1.9169846	-2.5359688	-2.5359688
-1.7374116	-2.2988687	-2.5359688	-2.5359688	-2.5359688	-2.5359688	-2.2877674	-1.9169846	-2.5359688	-2.5359688
-1.7374116	-2.2988687	-2.5359688	-2.5359688	-2.5359688	-2.5359688	-2.2877674	-1.9169846	-2.5359688	-2.5359688
-1.4940712	-2.767548	-2.7702274	-2.7629013	-2.7702274	-2.7702274	-2.541606	-1.3561915	-2.7702274	-2.7702274
-1.9501152	-2.2417548	-2.4586656	-2.4551487	-2.4586656	-2.4586656	-2.209296	-2.054968	-2.4586656	-2.4586656
-1.9501152	-2.2417548	-2.4586656	-2.4551487	-2.4586656	-2.4586656	-2.209296	-2.054968	-2.4586656	-2.4586656
-1.9501152	-2.2417548	-2.4586656	-2.4551487	-2.4586656	-2.4586656	-2.209296	-2.054968	-2.4586656	-2.4586656
