-1.4704821	-1.7236719	-0.8834229	-1.7236719
-1.1287793	-1.8030161	-1.058517	-1.8030161
-1.4704821	-1.7236719	-0.8834229	-1.7236719
-1.4704821	-1.7236719	-0.8834229	-1.7236719
-1.4704821	-1.7236719	-0.8834229	-1.7236719
-1.4704821	-1.7236719	-0.8834229	-1.7236719
-1.2943435	-1.805592	-0.92339575	-1.805592
-1.4121338	-1.6562725	-0.9816855	-1.6562725
-1.4121338	-1.6562725	-0.9816855	-1.6562725
-1.4121338	-1.6562725	-0.9816855	-1.6562725
