-1.9693981	-1.9693981	-1.4644386	-0.71394074
-1.8050685	-1.8050685	-1.5228046	-0.7919198
-1.9693981	-1.9693981	-1.4644386	-0.71394074
-1.9693981	-1.9693981	-1.4644386	-0.71394074
-1.9693981	-1.9693981	-1.4644386	-0.71394074
-1.9693981	-1.9693981	-1.4644386	-0.71394074
-2.0066102	-2.0066102	-1.5012767	-0.6767479
-1.7506492	-1.7506492	-1.4690087	-0.8615087
-1.7506492	-1.7506492	-1.4690087	-0.8615087
-1.7506492	-1.7506492	-1.4690087	-0.8615087
