-1.5788664	-2.6352654	-2.9167638	-1.7563775	-2.9167638	-2.8628244	-2.9167638	-1.9986389	-2.0986266	-2.6332445
-1.1286234	-3.0618584	-3.4345164	-1.5174358	-2.9893975	-3.0596952	-3.4345164	-2.2062893	-2.350268	-3.1397429
-1.5788664	-2.6352654	-2.9167638	-1.7563775	-2.9167638	-2.8628244	-2.9167638	-1.9986389	-2.0986266	-2.6332445
-1.5788664	-2.6352654	-2.9167638	-1.7563775	-2.9167638	-2.8628244	-2.9167638	-1.9986389	-2.0986266	-2.6332445
-1.5788664	-2.6352654	-2.9167638	-1.7563775	-2.9167638	-2.8628244	-2.9167638	-1.9986389	-2.0986266	-2.6332445
-1.5788664	-2.6352654	-2.9167638	-1.7563775	-2.9167638	-2.8628244	-2.9167638	-1.9986389	-2.0986266	-2.6332445
-1.1740603	-2.9403834	-3.3901734	-1.526283	-3.0974488	-3.0864053	-3.3901734	-2.1514168	-2.2890587	-3.1058502
-1.8464115	-2.5964396	-2.6886117	-1.9440377	-2.6886117	-2.6886117	-2.6886117	-1.9947708	-2.0759926	-2.395178
-1.8464115	-2.5964396	-2.6886117	-1.9440377	-2.6886117	-2.6886117	-2.6886117	-1.9947708	-2.0759926	-2.395178
-1.8464115	-2.5964396	-2.6886117	-1.9440377	-2.6886117	-2.6886117	-2.6886117	-1.9947708	-2.0759926	-2.395178
