2.9800599	1.7335105	0.37160036	-1.483553	-0.0403261	-0.11207224	0.6765329	1.0574654	-0.069740936	-1.0416259
1.452558	1.7228448	-0.9513098	0.069565676	-0.24547829	1.3518008	0.23936422	1.2746052	-0.2690146	-1.1867692
0.60640436	0.5216783	1.312823	-0.40801385	-1.5089048	-0.21159546	-0.6559887	-0.51315963	0.540155	-0.2791689
0.25492778	-1.0623546	0.2812468	0.34684357	0.2682802	0.8591178	0.72235566	-0.0574141	0.11254889	0.6631832
-1.3552128	0.66652703	-0.16749999	0.19526358	-0.4476026	2.8252966	1.8669541	-0.77517027	0.068174206	-0.05415101
0.6718102	-0.20009837	0.7356423	0.34209996	-0.24960165	0.36120507	0.89960253	-0.46927443	0.9882921	0.58486825
1.7041347	0.044712223	1.3218597	-0.6093151	-1.7576646	-0.18233146	1.6143458	1.3206184	-1.7954195	1.4512544
-2.1537125	-0.0077149314	0.54994917	-0.82889104	-1.4548063	-0.40748975	-0.94085574	1.0526338	0.5089883	-1.5955602
1.1393207	0.35038093	-0.018181028	0.41994342	-0.5398898	-0.504861	0.928315	-0.28422895	0.61598736	0.55257004
0.75704706	-0.63394856	1.0439937	1.1256899	-0.079106286	-1.2553427	0.8333223	-0.83831406	0.28253314	-0.50394875
